TIME,P1        ,P2        ,T1        ,T2        ,Z1        ,Z2        ,RHO1      ,RHO2      ,EM1       ,EM2       ,XV1       ,XV2       ,CONDF1    ,CONDF2    ,VOL1      ,VOL2      ,DIFMAX,RSDMAX,ITER
SECONDS,kPa,kPa,DEG_C,DEG_C,-,-,KG/M^3,KG/M^3,KG,KG,-,-,W/M-K,W/M-K,M^3,M^3,DIFMAX,RSDMAX,ITER
0.890000E+01,0.101325E+03,0.658227E+03,0.266600E+02,0.223438E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.776187E+01,0.000000E+00,0.219788E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.321255E-04,0.745146E-02,     5
0.900000E+01,0.101325E+03,0.657885E+03,0.266600E+02,0.222959E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.775910E+01,0.000000E+00,0.219710E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.321229E-04,0.744820E-02,     5
0.910000E+01,0.101325E+03,0.657544E+03,0.266600E+02,0.222480E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.775633E+01,0.000000E+00,0.219632E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.321203E-04,0.744494E-02,     5
0.920000E+01,0.101325E+03,0.657203E+03,0.266600E+02,0.222001E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.775357E+01,0.000000E+00,0.219553E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.321177E-04,0.744169E-02,     5
0.930000E+01,0.101325E+03,0.656863E+03,0.266600E+02,0.221523E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.775081E+01,0.000000E+00,0.219475E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.321151E-04,0.743843E-02,     5
0.940000E+01,0.101325E+03,0.656522E+03,0.266600E+02,0.221044E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.774804E+01,0.000000E+00,0.219397E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.321125E-04,0.743518E-02,     5
0.950000E+01,0.101325E+03,0.656182E+03,0.266600E+02,0.220566E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.774528E+01,0.000000E+00,0.219319E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.321099E-04,0.743192E-02,     5
0.960000E+01,0.101325E+03,0.655842E+03,0.266600E+02,0.220087E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.774252E+01,0.000000E+00,0.219241E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.321073E-04,0.742867E-02,     5
0.970000E+01,0.101325E+03,0.655502E+03,0.266600E+02,0.219609E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.773977E+01,0.000000E+00,0.219163E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.321047E-04,0.742543E-02,     5
0.980000E+01,0.101325E+03,0.655162E+03,0.266600E+02,0.219131E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.773701E+01,0.000000E+00,0.219084E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.321021E-04,0.742218E-02,     5
0.990000E+01,0.101325E+03,0.654823E+03,0.266600E+02,0.218653E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.773425E+01,0.000000E+00,0.219006E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320995E-04,0.741893E-02,     5
0.100000E+02,0.101325E+03,0.654484E+03,0.266600E+02,0.218175E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.773150E+01,0.000000E+00,0.218928E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320969E-04,0.741569E-02,     5
0.101000E+02,0.101325E+03,0.654145E+03,0.266600E+02,0.217698E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.772874E+01,0.000000E+00,0.218850E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320943E-04,0.741245E-02,     5
0.102000E+02,0.101325E+03,0.653806E+03,0.266600E+02,0.217220E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.772599E+01,0.000000E+00,0.218773E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320917E-04,0.740921E-02,     5
0.103000E+02,0.101325E+03,0.653467E+03,0.266600E+02,0.216743E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.772324E+01,0.000000E+00,0.218695E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320891E-04,0.740597E-02,     5
0.104000E+02,0.101325E+03,0.653129E+03,0.266600E+02,0.216265E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.772049E+01,0.000000E+00,0.218617E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320865E-04,0.740273E-02,     5
0.105000E+02,0.101325E+03,0.652791E+03,0.266600E+02,0.215788E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.771774E+01,0.000000E+00,0.218539E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320839E-04,0.739950E-02,     5
0.106000E+02,0.101325E+03,0.652452E+03,0.266600E+02,0.215311E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.771499E+01,0.000000E+00,0.218461E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320813E-04,0.739627E-02,     5
0.107000E+02,0.101325E+03,0.652115E+03,0.266600E+02,0.214834E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.771225E+01,0.000000E+00,0.218383E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320787E-04,0.739303E-02,     5
0.108000E+02,0.101325E+03,0.651777E+03,0.266600E+02,0.214357E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.770950E+01,0.000000E+00,0.218306E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320761E-04,0.738980E-02,     5
0.109000E+02,0.101325E+03,0.651440E+03,0.266600E+02,0.213880E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.770676E+01,0.000000E+00,0.218228E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320735E-04,0.738658E-02,     5
0.110000E+02,0.101325E+03,0.651102E+03,0.266600E+02,0.213403E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.770402E+01,0.000000E+00,0.218150E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320709E-04,0.738335E-02,     5
0.111000E+02,0.101325E+03,0.650765E+03,0.266600E+02,0.212927E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.770127E+01,0.000000E+00,0.218073E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320683E-04,0.738012E-02,     5
0.112000E+02,0.101325E+03,0.650429E+03,0.266600E+02,0.212450E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.769853E+01,0.000000E+00,0.217995E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320657E-04,0.737690E-02,     5
0.113000E+02,0.101325E+03,0.650092E+03,0.266600E+02,0.211974E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.769580E+01,0.000000E+00,0.217917E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320632E-04,0.737368E-02,     5
0.114000E+02,0.101325E+03,0.649755E+03,0.266600E+02,0.211498E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.769306E+01,0.000000E+00,0.217840E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320606E-04,0.737046E-02,     5
0.115000E+02,0.101325E+03,0.649419E+03,0.266600E+02,0.211022E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.769032E+01,0.000000E+00,0.217762E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320580E-04,0.736724E-02,     5
0.116000E+02,0.101325E+03,0.649083E+03,0.266600E+02,0.210546E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.768759E+01,0.000000E+00,0.217685E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320554E-04,0.736402E-02,     5
0.117000E+02,0.101325E+03,0.648747E+03,0.266600E+02,0.210070E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.768485E+01,0.000000E+00,0.217608E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320528E-04,0.736081E-02,     5
0.118000E+02,0.101325E+03,0.648412E+03,0.266600E+02,0.209594E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.768212E+01,0.000000E+00,0.217530E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320502E-04,0.735760E-02,     5
0.119000E+02,0.101325E+03,0.648076E+03,0.266600E+02,0.209119E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.767939E+01,0.000000E+00,0.217453E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320476E-04,0.735438E-02,     5
0.120000E+02,0.101325E+03,0.647741E+03,0.266600E+02,0.208643E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.767665E+01,0.000000E+00,0.217376E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320450E-04,0.735117E-02,     5
0.121000E+02,0.101325E+03,0.647406E+03,0.266600E+02,0.208168E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.767393E+01,0.000000E+00,0.217298E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320424E-04,0.734797E-02,     5
0.122000E+02,0.101325E+03,0.647071E+03,0.266600E+02,0.207692E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.767120E+01,0.000000E+00,0.217221E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320398E-04,0.734476E-02,     5
0.123000E+02,0.101325E+03,0.646737E+03,0.266600E+02,0.207217E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.766847E+01,0.000000E+00,0.217144E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320373E-04,0.734155E-02,     5
0.124000E+02,0.101325E+03,0.646402E+03,0.266600E+02,0.206742E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.766574E+01,0.000000E+00,0.217067E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320347E-04,0.733835E-02,     5
0.125000E+02,0.101325E+03,0.646068E+03,0.266600E+02,0.206267E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.766302E+01,0.000000E+00,0.216989E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320321E-04,0.733515E-02,     5
0.126000E+02,0.101325E+03,0.645734E+03,0.266600E+02,0.205792E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.766030E+01,0.000000E+00,0.216912E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320295E-04,0.733195E-02,     5
0.127000E+02,0.101325E+03,0.645400E+03,0.266600E+02,0.205318E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.765757E+01,0.000000E+00,0.216835E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320269E-04,0.732875E-02,     5
0.128000E+02,0.101325E+03,0.645067E+03,0.266600E+02,0.204843E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.765485E+01,0.000000E+00,0.216758E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320243E-04,0.732555E-02,     5
0.129000E+02,0.101325E+03,0.644733E+03,0.266600E+02,0.204368E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.765213E+01,0.000000E+00,0.216681E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320217E-04,0.732236E-02,     5
0.130000E+02,0.101325E+03,0.644400E+03,0.266600E+02,0.203894E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.764941E+01,0.000000E+00,0.216604E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320192E-04,0.731917E-02,     5
0.131000E+02,0.101325E+03,0.644067E+03,0.266600E+02,0.203420E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.764669E+01,0.000000E+00,0.216527E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320166E-04,0.731597E-02,     5
0.132000E+02,0.101325E+03,0.643734E+03,0.266600E+02,0.202946E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.764398E+01,0.000000E+00,0.216450E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320140E-04,0.731278E-02,     5
0.133000E+02,0.101325E+03,0.643402E+03,0.266600E+02,0.202472E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.764126E+01,0.000000E+00,0.216373E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320114E-04,0.730960E-02,     5
0.134000E+02,0.101325E+03,0.643069E+03,0.266600E+02,0.201998E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.763855E+01,0.000000E+00,0.216296E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320088E-04,0.730641E-02,     5
0.135000E+02,0.101325E+03,0.642737E+03,0.266600E+02,0.201524E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.763584E+01,0.000000E+00,0.216220E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320062E-04,0.730322E-02,     5
0.136000E+02,0.101325E+03,0.642405E+03,0.266600E+02,0.201050E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.763312E+01,0.000000E+00,0.216143E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320037E-04,0.730004E-02,     5
0.137000E+02,0.101325E+03,0.642073E+03,0.266600E+02,0.200577E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.763041E+01,0.000000E+00,0.216066E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.320011E-04,0.729686E-02,     5
0.138000E+02,0.101325E+03,0.641741E+03,0.266600E+02,0.200103E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.762770E+01,0.000000E+00,0.215989E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319985E-04,0.729368E-02,     5
0.139000E+02,0.101325E+03,0.641410E+03,0.266600E+02,0.199630E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.762500E+01,0.000000E+00,0.215913E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319959E-04,0.729050E-02,     5
0.140000E+02,0.101325E+03,0.641079E+03,0.266600E+02,0.199157E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.762229E+01,0.000000E+00,0.215836E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319933E-04,0.728732E-02,     5
0.141000E+02,0.101325E+03,0.640748E+03,0.266600E+02,0.198684E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.761958E+01,0.000000E+00,0.215759E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319908E-04,0.728415E-02,     5
0.142000E+02,0.101325E+03,0.640417E+03,0.266600E+02,0.198211E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.761688E+01,0.000000E+00,0.215683E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319882E-04,0.728097E-02,     5
0.143000E+02,0.101325E+03,0.640086E+03,0.266600E+02,0.197738E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.761417E+01,0.000000E+00,0.215606E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319856E-04,0.727780E-02,     5
0.144000E+02,0.101325E+03,0.639756E+03,0.266600E+02,0.197265E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.761147E+01,0.000000E+00,0.215530E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319830E-04,0.727463E-02,     5
0.145000E+02,0.101325E+03,0.639426E+03,0.266600E+02,0.196792E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.760877E+01,0.000000E+00,0.215453E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319804E-04,0.727146E-02,     5
0.146000E+02,0.101325E+03,0.639096E+03,0.266600E+02,0.196320E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.760607E+01,0.000000E+00,0.215377E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319779E-04,0.726829E-02,     5
0.147000E+02,0.101325E+03,0.638766E+03,0.266600E+02,0.195847E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.760337E+01,0.000000E+00,0.215300E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319753E-04,0.726513E-02,     5
0.148000E+02,0.101325E+03,0.638436E+03,0.266600E+02,0.195375E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.760067E+01,0.000000E+00,0.215224E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319727E-04,0.726197E-02,     5
0.149000E+02,0.101325E+03,0.638107E+03,0.266600E+02,0.194903E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.759798E+01,0.000000E+00,0.215148E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319701E-04,0.725880E-02,     5
0.150000E+02,0.101325E+03,0.637777E+03,0.266600E+02,0.194431E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.759528E+01,0.000000E+00,0.215071E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319676E-04,0.725564E-02,     5
0.151000E+02,0.101325E+03,0.637448E+03,0.266600E+02,0.193959E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.759259E+01,0.000000E+00,0.214995E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319650E-04,0.725248E-02,     5
0.152000E+02,0.101325E+03,0.637119E+03,0.266600E+02,0.193487E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.758990E+01,0.000000E+00,0.214919E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319624E-04,0.724933E-02,     5
0.153000E+02,0.101325E+03,0.636791E+03,0.266600E+02,0.193015E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.758720E+01,0.000000E+00,0.214843E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319598E-04,0.724617E-02,     5
0.154000E+02,0.101325E+03,0.636462E+03,0.266600E+02,0.192544E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.758451E+01,0.000000E+00,0.214766E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319573E-04,0.724302E-02,     5
0.155000E+02,0.101325E+03,0.636134E+03,0.266600E+02,0.192072E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.758182E+01,0.000000E+00,0.214690E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319547E-04,0.723986E-02,     5
0.156000E+02,0.101325E+03,0.635806E+03,0.266600E+02,0.191601E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.757914E+01,0.000000E+00,0.214614E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319521E-04,0.723671E-02,     5
0.157000E+02,0.101325E+03,0.635478E+03,0.266600E+02,0.191129E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.757645E+01,0.000000E+00,0.214538E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319495E-04,0.723356E-02,     5
0.158000E+02,0.101325E+03,0.635150E+03,0.266600E+02,0.190658E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.757376E+01,0.000000E+00,0.214462E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319470E-04,0.723042E-02,     5
0.159000E+02,0.101325E+03,0.634823E+03,0.266600E+02,0.190187E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.757108E+01,0.000000E+00,0.214386E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319444E-04,0.722727E-02,     5
0.160000E+02,0.101325E+03,0.634496E+03,0.266600E+02,0.189716E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.756839E+01,0.000000E+00,0.214310E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319418E-04,0.722413E-02,     5
0.161000E+02,0.101325E+03,0.634168E+03,0.266600E+02,0.189246E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.756571E+01,0.000000E+00,0.214234E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319392E-04,0.722098E-02,     5
0.162000E+02,0.101325E+03,0.633842E+03,0.266600E+02,0.188775E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.756303E+01,0.000000E+00,0.214158E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319367E-04,0.721784E-02,     5
0.163000E+02,0.101325E+03,0.633515E+03,0.266600E+02,0.188304E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.756035E+01,0.000000E+00,0.214082E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319341E-04,0.721470E-02,     5
0.164000E+02,0.101325E+03,0.633188E+03,0.266600E+02,0.187834E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.755767E+01,0.000000E+00,0.214006E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319315E-04,0.721157E-02,     5
0.165000E+02,0.101325E+03,0.632862E+03,0.266600E+02,0.187363E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.755499E+01,0.000000E+00,0.213931E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319290E-04,0.720843E-02,     5
0.166000E+02,0.101325E+03,0.632536E+03,0.266600E+02,0.186893E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.755232E+01,0.000000E+00,0.213855E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319264E-04,0.720529E-02,     5
0.167000E+02,0.101325E+03,0.632210E+03,0.266600E+02,0.186423E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.754964E+01,0.000000E+00,0.213779E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319238E-04,0.720216E-02,     5
0.168000E+02,0.101325E+03,0.631884E+03,0.266600E+02,0.185953E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.754697E+01,0.000000E+00,0.213703E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319213E-04,0.719903E-02,     5
0.169000E+02,0.101325E+03,0.631559E+03,0.266600E+02,0.185483E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.754429E+01,0.000000E+00,0.213628E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319187E-04,0.719590E-02,     5
0.170000E+02,0.101325E+03,0.631233E+03,0.266600E+02,0.185013E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.754162E+01,0.000000E+00,0.213552E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319161E-04,0.719277E-02,     5
0.171000E+02,0.101325E+03,0.630908E+03,0.266600E+02,0.184544E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.753895E+01,0.000000E+00,0.213476E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319136E-04,0.718965E-02,     5
0.172000E+02,0.101325E+03,0.630583E+03,0.266600E+02,0.184074E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.753628E+01,0.000000E+00,0.213401E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319110E-04,0.718652E-02,     5
0.173000E+02,0.101325E+03,0.630258E+03,0.266600E+02,0.183605E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.753361E+01,0.000000E+00,0.213325E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319084E-04,0.718340E-02,     5
0.174000E+02,0.101325E+03,0.629934E+03,0.266600E+02,0.183135E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.753095E+01,0.000000E+00,0.213250E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319058E-04,0.718028E-02,     5
0.175000E+02,0.101325E+03,0.629609E+03,0.266600E+02,0.182666E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.752828E+01,0.000000E+00,0.213174E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319033E-04,0.717716E-02,     5
0.176000E+02,0.101325E+03,0.629285E+03,0.266600E+02,0.182197E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.752562E+01,0.000000E+00,0.213099E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.319007E-04,0.717404E-02,     5
